condition1,condition2,condition3,ppmi,count
ASTHMA,DIABETES_TYPE1,DEPRESSION,0.0,22.0
ASTHMA,DIABETES_TYPE1,SEVERE_MENTAL_ILLNESS,0.0,3.0
ASTHMA,DIABETES_TYPE1,CANCER,0.0,0.0
ASTHMA,DIABETES_TYPE1,DEMENTIA,0.0,0.0
ASTHMA,DIABETES_TYPE1,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,DIABETES_TYPE1,PALLIATIVE_CARE,0.0,0.0
ASTHMA,DIABETES_TYPE1,HEART_FAILURE,0.0,1.0
ASTHMA,HYPERTENSION,ASTHMA,0.0,241.0
ASTHMA,HYPERTENSION,COPD,0.0,0.0
ASTHMA,HYPERTENSION,DIABETES_TYPE2,0.0,29.0
ASTHMA,HYPERTENSION,DIABETES_TYPE1,0.0,6.0
ASTHMA,HYPERTENSION,HYPERTENSION,1.9647118167970916,241.0
ASTHMA,HYPERTENSION,CORONARY_HEART_DISEASE,0.08722217474172546,1.0
ASTHMA,HYPERTENSION,MYOCARDIAL_INFARCTION,0.010261759842028388,1.0
ASTHMA,HYPERTENSION,TIA,0.0,0.0
ASTHMA,HYPERTENSION,STROKE,0.0,0.0
ASTHMA,HYPERTENSION,CKD_STAGE1,0.0,1.0
ASTHMA,HYPERTENSION,CKD_STAGE3,0.5980478704298943,10.0
ASTHMA,HYPERTENSION,DEPRESSION,0.0,60.0
ASTHMA,HYPERTENSION,SEVERE_MENTAL_ILLNESS,0.0,11.0
ASTHMA,HYPERTENSION,CANCER,0.0,0.0
ASTHMA,HYPERTENSION,DEMENTIA,0.0,0.0
ASTHMA,HYPERTENSION,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,HYPERTENSION,PALLIATIVE_CARE,0.0,0.0
ASTHMA,HYPERTENSION,HEART_FAILURE,0.06090532929552009,2.0
ASTHMA,CORONARY_HEART_DISEASE,ASTHMA,0.0,3.0
ASTHMA,CORONARY_HEART_DISEASE,COPD,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,DIABETES_TYPE2,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,DIABETES_TYPE1,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,HYPERTENSION,0.08722217474172546,1.0
ASTHMA,CORONARY_HEART_DISEASE,CORONARY_HEART_DISEASE,4.7928339208346005,3.0
ASTHMA,CORONARY_HEART_DISEASE,MYOCARDIAL_INFARCTION,3.6172888369140934,1.0
ASTHMA,CORONARY_HEART_DISEASE,TIA,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,STROKE,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,CKD_STAGE1,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,CKD_STAGE3,1.902727014773024,1.0
ASTHMA,CORONARY_HEART_DISEASE,DEPRESSION,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,CANCER,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,DEMENTIA,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,PALLIATIVE_CARE,0.0,0.0
ASTHMA,CORONARY_HEART_DISEASE,HEART_FAILURE,2.9749221596216664,1.0
ASTHMA,MYOCARDIAL_INFARCTION,ASTHMA,0.0,2.0
ASTHMA,MYOCARDIAL_INFARCTION,COPD,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,DIABETES_TYPE2,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,DIABETES_TYPE1,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,HYPERTENSION,0.010261759842028388,1.0
ASTHMA,MYOCARDIAL_INFARCTION,CORONARY_HEART_DISEASE,3.6172888369140934,1.0
ASTHMA,MYOCARDIAL_INFARCTION,MYOCARDIAL_INFARCTION,4.233492473628388,2.0
ASTHMA,MYOCARDIAL_INFARCTION,TIA,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,STROKE,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,CKD_STAGE1,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,CKD_STAGE3,1.825769821350709,1.0
ASTHMA,MYOCARDIAL_INFARCTION,DEPRESSION,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,CANCER,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,DEMENTIA,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,PALLIATIVE_CARE,0.0,0.0
ASTHMA,MYOCARDIAL_INFARCTION,HEART_FAILURE,3.591115667256718,2.0
ASTHMA,TIA,ASTHMA,0.0,2.0
ASTHMA,TIA,COPD,0.0,0.0
ASTHMA,TIA,DIABETES_TYPE2,0.0,0.0
ASTHMA,TIA,DIABETES_TYPE1,0.0,0.0
ASTHMA,TIA,HYPERTENSION,0.0,0.0
ASTHMA,TIA,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,TIA,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,TIA,TIA,5.158332875284552,2.0
ASTHMA,TIA,STROKE,0.0,0.0
ASTHMA,TIA,CKD_STAGE1,0.0,0.0
ASTHMA,TIA,CKD_STAGE3,0.0,0.0
ASTHMA,TIA,DEPRESSION,0.0,1.0
ASTHMA,TIA,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,TIA,CANCER,0.0,0.0
ASTHMA,TIA,DEMENTIA,0.0,0.0
ASTHMA,TIA,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,TIA,PALLIATIVE_CARE,0.0,0.0
ASTHMA,TIA,HEART_FAILURE,0.0,0.0
ASTHMA,STROKE,ASTHMA,0.0,3.0
ASTHMA,STROKE,COPD,0.0,0.0
ASTHMA,STROKE,DIABETES_TYPE2,0.0,0.0
ASTHMA,STROKE,DIABETES_TYPE1,0.0,0.0
ASTHMA,STROKE,HYPERTENSION,0.0,0.0
ASTHMA,STROKE,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,STROKE,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,STROKE,TIA,0.0,0.0
ASTHMA,STROKE,STROKE,4.766351612983648,3.0
ASTHMA,STROKE,CKD_STAGE1,0.0,0.0
ASTHMA,STROKE,CKD_STAGE3,0.0,0.0
ASTHMA,STROKE,DEPRESSION,0.0,0.0
ASTHMA,STROKE,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,STROKE,CANCER,0.0,0.0
ASTHMA,STROKE,DEMENTIA,0.0,0.0
ASTHMA,STROKE,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,STROKE,PALLIATIVE_CARE,0.0,0.0
ASTHMA,STROKE,HEART_FAILURE,0.0,0.0
ASTHMA,CKD_STAGE1,ASTHMA,0.0,8.0
ASTHMA,CKD_STAGE1,COPD,0.0,0.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE2,0.0,1.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE1,0.0,2.0
ASTHMA,CKD_STAGE1,HYPERTENSION,0.0,1.0
ASTHMA,CKD_STAGE1,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,CKD_STAGE1,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,CKD_STAGE1,TIA,0.0,0.0
ASTHMA,CKD_STAGE1,STROKE,0.0,0.0
ASTHMA,CKD_STAGE1,CKD_STAGE1,3.3659995320133724,8.0
ASTHMA,CKD_STAGE1,CKD_STAGE3,0.0,0.0
ASTHMA,CKD_STAGE1,DEPRESSION,0.0,1.0
ASTHMA,CKD_STAGE1,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,CKD_STAGE1,CANCER,0.0,1.0
ASTHMA,CKD_STAGE1,DEMENTIA,0.0,0.0
ASTHMA,CKD_STAGE1,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,CKD_STAGE1,PALLIATIVE_CARE,0.0,0.0
ASTHMA,CKD_STAGE1,HEART_FAILURE,0.0,0.0
ASTHMA,CKD_STAGE3,ASTHMA,0.0,33.0
ASTHMA,CKD_STAGE3,COPD,0.0,0.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE2,0.0,1.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE1,0.0,3.0
ASTHMA,CKD_STAGE3,HYPERTENSION,0.5980478704298943,10.0
ASTHMA,CKD_STAGE3,CORONARY_HEART_DISEASE,1.902727014773024,1.0
ASTHMA,CKD_STAGE3,MYOCARDIAL_INFARCTION,1.825769821350709,1.0
ASTHMA,CKD_STAGE3,TIA,0.0,0.0
ASTHMA,CKD_STAGE3,STROKE,0.0,0.0
ASTHMA,CKD_STAGE3,CKD_STAGE1,0.0,0.0
ASTHMA,CKD_STAGE3,CKD_STAGE3,3.6075108813663626,33.0
ASTHMA,CKD_STAGE3,DEPRESSION,0.0,11.0
ASTHMA,CKD_STAGE3,SEVERE_MENTAL_ILLNESS,0.0,1.0
ASTHMA,CKD_STAGE3,CANCER,0.0,0.0
ASTHMA,CKD_STAGE3,DEMENTIA,0.0,0.0
ASTHMA,CKD_STAGE3,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,CKD_STAGE3,PALLIATIVE_CARE,0.0,0.0
ASTHMA,CKD_STAGE3,HEART_FAILURE,1.1832891728668815,1.0
ASTHMA,DEPRESSION,ASTHMA,0.0,3568.0
ASTHMA,DEPRESSION,COPD,0.0,8.0
ASTHMA,DEPRESSION,DIABETES_TYPE2,0.0,51.0
ASTHMA,DEPRESSION,DIABETES_TYPE1,0.0,22.0
ASTHMA,DEPRESSION,HYPERTENSION,0.0,60.0
ASTHMA,DEPRESSION,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,DEPRESSION,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,DEPRESSION,TIA,0.0,1.0
ASTHMA,DEPRESSION,STROKE,0.0,0.0
ASTHMA,DEPRESSION,CKD_STAGE1,0.0,1.0
ASTHMA,DEPRESSION,CKD_STAGE3,0.0,11.0
ASTHMA,DEPRESSION,DEPRESSION,0.0,3568.0
ASTHMA,DEPRESSION,SEVERE_MENTAL_ILLNESS,0.0,101.0
ASTHMA,DEPRESSION,CANCER,0.0,10.0
ASTHMA,DEPRESSION,DEMENTIA,0.0,0.0
ASTHMA,DEPRESSION,ATRIAL_FIBRILLATION,0.0,2.0
ASTHMA,DEPRESSION,PALLIATIVE_CARE,0.0,2.0
ASTHMA,DEPRESSION,HEART_FAILURE,0.0,3.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ASTHMA,0.0,312.0
ASTHMA,SEVERE_MENTAL_ILLNESS,COPD,0.0,1.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE2,0.0,16.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE1,0.0,3.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HYPERTENSION,0.0,11.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,TIA,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,STROKE,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE1,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE3,0.0,1.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEPRESSION,0.0,101.0
ASTHMA,SEVERE_MENTAL_ILLNESS,SEVERE_MENTAL_ILLNESS,1.2820069903133964,312.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CANCER,0.0,1.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEMENTIA,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,PALLIATIVE_CARE,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HEART_FAILURE,0.0,0.0
ASTHMA,CANCER,ASTHMA,0.0,61.0
ASTHMA,CANCER,COPD,0.029033359186933276,1.0
ASTHMA,CANCER,DIABETES_TYPE2,0.0,0.0
ASTHMA,CANCER,DIABETES_TYPE1,0.0,0.0
ASTHMA,CANCER,HYPERTENSION,0.0,0.0
ASTHMA,CANCER,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,CANCER,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,CANCER,TIA,0.0,0.0
ASTHMA,CANCER,STROKE,0.0,0.0
ASTHMA,CANCER,CKD_STAGE1,0.0,1.0
ASTHMA,CANCER,CKD_STAGE3,0.0,0.0
ASTHMA,CANCER,DEPRESSION,0.0,10.0
ASTHMA,CANCER,SEVERE_MENTAL_ILLNESS,0.0,1.0
ASTHMA,CANCER,CANCER,2.4360675392090125,61.0
ASTHMA,CANCER,DEMENTIA,0.0,0.0
ASTHMA,CANCER,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,CANCER,PALLIATIVE_CARE,1.1078275372942397,1.0
ASTHMA,CANCER,HEART_FAILURE,0.0,0.0
ASTHMA,DEMENTIA,ASTHMA,0.0,0.0
ASTHMA,DEMENTIA,COPD,0.0,0.0
ASTHMA,DEMENTIA,DIABETES_TYPE2,0.0,0.0
ASTHMA,DEMENTIA,DIABETES_TYPE1,0.0,0.0
ASTHMA,DEMENTIA,HYPERTENSION,0.0,0.0
ASTHMA,DEMENTIA,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,DEMENTIA,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,DEMENTIA,TIA,0.0,0.0
ASTHMA,DEMENTIA,STROKE,0.0,0.0
ASTHMA,DEMENTIA,CKD_STAGE1,0.0,0.0
ASTHMA,DEMENTIA,CKD_STAGE3,0.0,0.0
ASTHMA,DEMENTIA,DEPRESSION,0.0,0.0
ASTHMA,DEMENTIA,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,DEMENTIA,CANCER,0.0,0.0
ASTHMA,DEMENTIA,DEMENTIA,0.0,0.0
ASTHMA,DEMENTIA,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,DEMENTIA,PALLIATIVE_CARE,0.0,0.0
ASTHMA,DEMENTIA,HEART_FAILURE,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,ASTHMA,0.0,9.0
ASTHMA,ATRIAL_FIBRILLATION,COPD,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE2,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE1,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,HYPERTENSION,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,TIA,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,STROKE,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE1,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE3,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,DEPRESSION,0.0,2.0
ASTHMA,ATRIAL_FIBRILLATION,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,CANCER,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,DEMENTIA,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,ATRIAL_FIBRILLATION,4.869992673367837,9.0
ASTHMA,ATRIAL_FIBRILLATION,PALLIATIVE_CARE,0.0,0.0
ASTHMA,ATRIAL_FIBRILLATION,HEART_FAILURE,3.562764368741112,3.0
ASTHMA,PALLIATIVE_CARE,ASTHMA,0.0,5.0
ASTHMA,PALLIATIVE_CARE,COPD,0.0,0.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE2,0.0,0.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE1,0.0,0.0
ASTHMA,PALLIATIVE_CARE,HYPERTENSION,0.0,0.0
ASTHMA,PALLIATIVE_CARE,CORONARY_HEART_DISEASE,0.0,0.0
ASTHMA,PALLIATIVE_CARE,MYOCARDIAL_INFARCTION,0.0,0.0
ASTHMA,PALLIATIVE_CARE,TIA,0.0,0.0
ASTHMA,PALLIATIVE_CARE,STROKE,0.0,0.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE1,0.0,0.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE3,0.0,0.0
ASTHMA,PALLIATIVE_CARE,DEPRESSION,0.0,2.0
ASTHMA,PALLIATIVE_CARE,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,PALLIATIVE_CARE,CANCER,1.1078275372942397,1.0
ASTHMA,PALLIATIVE_CARE,DEMENTIA,0.0,0.0
ASTHMA,PALLIATIVE_CARE,ATRIAL_FIBRILLATION,0.0,0.0
ASTHMA,PALLIATIVE_CARE,PALLIATIVE_CARE,5.499551879203406,5.0
ASTHMA,PALLIATIVE_CARE,HEART_FAILURE,0.0,0.0
ASTHMA,HEART_FAILURE,ASTHMA,0.0,18.0
ASTHMA,HEART_FAILURE,COPD,0.0,0.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE2,0.0,0.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE1,0.0,1.0
ASTHMA,HEART_FAILURE,HYPERTENSION,0.06090532929552009,2.0
ASTHMA,HEART_FAILURE,CORONARY_HEART_DISEASE,2.9749221596216664,1.0
ASTHMA,HEART_FAILURE,MYOCARDIAL_INFARCTION,3.591115667256718,2.0
ASTHMA,HEART_FAILURE,TIA,0.0,0.0
ASTHMA,HEART_FAILURE,STROKE,0.0,0.0
ASTHMA,HEART_FAILURE,CKD_STAGE1,0.0,0.0
ASTHMA,HEART_FAILURE,CKD_STAGE3,1.1832891728668815,1.0
ASTHMA,HEART_FAILURE,DEPRESSION,0.0,3.0
ASTHMA,HEART_FAILURE,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,HEART_FAILURE,CANCER,0.0,0.0
ASTHMA,HEART_FAILURE,DEMENTIA,0.0,0.0
ASTHMA,HEART_FAILURE,ATRIAL_FIBRILLATION,3.5627643687411124,3.0
ASTHMA,HEART_FAILURE,PALLIATIVE_CARE,0.0,0.0
ASTHMA,HEART_FAILURE,HEART_FAILURE,5.145899969766944,18.0
COPD,ASTHMA,ASTHMA,1.1491852697443101,74.0
COPD,ASTHMA,COPD,6.036893544104508,74.0
COPD,ASTHMA,DIABETES_TYPE2,0.0,0.0
COPD,ASTHMA,DIABETES_TYPE1,0.0,0.0
COPD,ASTHMA,HYPERTENSION,0.0,0.0
COPD,ASTHMA,CORONARY_HEART_DISEASE,0.0,0.0
COPD,ASTHMA,MYOCARDIAL_INFARCTION,0.0,0.0
COPD,ASTHMA,TIA,0.0,0.0
COPD,ASTHMA,STROKE,0.0,0.0
COPD,ASTHMA,CKD_STAGE1,0.0,0.0
COPD,ASTHMA,CKD_STAGE3,0.0,0.0
COPD,ASTHMA,DEPRESSION,0.0,8.0
COPD,ASTHMA,SEVERE_MENTAL_ILLNESS,0.0,1.0
COPD,ASTHMA,CANCER,0.02903335918693306,1.0
COPD,ASTHMA,DEMENTIA,0.0,0.0
COPD,ASTHMA,ATRIAL_FIBRILLATION,0.0,0.0
COPD,ASTHMA,PALLIATIVE_CARE,0.0,0.0
COPD,ASTHMA,HEART_FAILURE,0.0,0.0
COPD,COPD,ASTHMA,6.036893544104508,74.0
COPD,COPD,COPD,11.913143915019294,200.0
COPD,COPD,DIABETES_TYPE2,4.521333760275288,2.0
COPD,COPD,DIABETES_TYPE1,4.2806723750978195,1.0
COPD,COPD,HYPERTENSION,3.99373267493762,1.0
COPD,COPD,CORONARY_HEART_DISEASE,0.0,0.0
COPD,COPD,MYOCARDIAL_INFARCTION,0.0,0.0
COPD,COPD,TIA,0.0,0.0
COPD,COPD,STROKE,0.0,0.0
COPD,COPD,CKD_STAGE1,0.0,0.0
COPD,COPD,CKD_STAGE3,6.905727813804479,3.0
COPD,COPD,DEPRESSION,4.414798759100162,24.0
COPD,COPD,SEVERE_MENTAL_ILLNESS,4.909723394158739,4.0
COPD,COPD,CANCER,6.302024114973828,4.0
COPD,COPD,DEMENTIA,0.0,0.0
COPD,COPD,ATRIAL_FIBRILLATION,0.0,0.0
COPD,COPD,PALLIATIVE_CARE,7.682485118200503,1.0
COPD,COPD,HEART_FAILURE,0.0,0.0
COPD,DIABETES_TYPE2,ASTHMA,0.0,0.0
COPD,DIABETES_TYPE2,COPD,4.521333760275288,2.0
COPD,DIABETES_TYPE2,DIABETES_TYPE2,1.7295832996308091,2.0
COPD,DIABETES_TYPE2,DIABETES_TYPE1,0.0,0.0
COPD,DIABETES_TYPE2,HYPERTENSION,0.0,0.0
COPD,DIABETES_TYPE2,CORONARY_HEART_DISEASE,0.0,0.0
COPD,DIABETES_TYPE2,MYOCARDIAL_INFARCTION,0.0,0.0
COPD,DIABETES_TYPE2,TIA,0.0,0.0
COPD,DIABETES_TYPE2,STROKE,0.0,0.0
COPD,DIABETES_TYPE2,CKD_STAGE1,0.0,0.0
COPD,DIABETES_TYPE2,CKD_STAGE3,0.0,0.0
COPD,DIABETES_TYPE2,DEPRESSION,0.0,0.0
COPD,DIABETES_TYPE2,SEVERE_MENTAL_ILLNESS,0.0,0.0
COPD,DIABETES_TYPE2,CANCER,0.0,0.0
COPD,DIABETES_TYPE2,DEMENTIA,0.0,0.0
COPD,DIABETES_TYPE2,ATRIAL_FIBRILLATION,0.0,0.0
COPD,DIABETES_TYPE2,PALLIATIVE_CARE,0.0,0.0
COPD,DIABETES_TYPE2,HEART_FAILURE,0.0,0.0
COPD,DIABETES_TYPE1,ASTHMA,0.0,0.0
COPD,DIABETES_TYPE1,COPD,4.2806723750978195,1.0
COPD,DIABETES_TYPE1,DIABETES_TYPE2,0.0,0.0
COPD,DIABETES_TYPE1,DIABETES_TYPE1,1.9417795500084631,1.0
COPD,DIABETES_TYPE1,HYPERTENSION,0.0,0.0
COPD,DIABETES_TYPE1,CORONARY_HEART_DISEASE,0.0,0.0
COPD,DIABETES_TYPE1,MYOCARDIAL_INFARCTION,0.0,0.0
COPD,DIABETES_TYPE1,TIA,0.0,0.0
COPD,DIABETES_TYPE1,STROKE,0.0,0.0
COPD,DIABETES_TYPE1,CKD_STAGE1,0.0,0.0
COPD,DIABETES_TYPE1,CKD_STAGE3,0.0,0.0
COPD,DIABETES_TYPE1,DEPRESSION,0.0,0.0
COPD,DIABETES_TYPE1,SEVERE_MENTAL_ILLNESS,0.0,0.0
COPD,DIABETES_TYPE1,CANCER,0.0,0.0
COPD,DIABETES_TYPE1,DEMENTIA,0.0,0.0
