condition1,condition2,condition3,ppmi,count
ASTHMA,COPD,ATRIAL_FIBRILLATION,0.7389517303218802,216.0
ASTHMA,COPD,PALLIATIVE_CARE,1.0761931605614246,79.0
ASTHMA,COPD,HEART_FAILURE,0.9402388801597978,196.0
ASTHMA,DIABETES_TYPE2,ASTHMA,1.898611022065453,4712.0
ASTHMA,DIABETES_TYPE2,COPD,0.15660456502976827,661.0
ASTHMA,DIABETES_TYPE2,DIABETES_TYPE2,0.7038093524499505,4712.0
ASTHMA,DIABETES_TYPE2,DIABETES_TYPE1,0.0,23.0
ASTHMA,DIABETES_TYPE2,HYPERTENSION,0.0,2195.0
ASTHMA,DIABETES_TYPE2,CORONARY_HEART_DISEASE,0.21993275290450573,437.0
ASTHMA,DIABETES_TYPE2,MYOCARDIAL_INFARCTION,0.01820574878443622,196.0
ASTHMA,DIABETES_TYPE2,TIA,0.0,78.0
ASTHMA,DIABETES_TYPE2,STROKE,0.0,46.0
ASTHMA,DIABETES_TYPE2,CKD_STAGE1,0.2569969827523869,241.0
ASTHMA,DIABETES_TYPE2,CKD_STAGE3,0.0,1021.0
ASTHMA,DIABETES_TYPE2,DEPRESSION,0.0,469.0
ASTHMA,DIABETES_TYPE2,SEVERE_MENTAL_ILLNESS,0.0,78.0
ASTHMA,DIABETES_TYPE2,CANCER,0.0,314.0
ASTHMA,DIABETES_TYPE2,DEMENTIA,0.0,122.0
ASTHMA,DIABETES_TYPE2,ATRIAL_FIBRILLATION,0.0,304.0
ASTHMA,DIABETES_TYPE2,PALLIATIVE_CARE,0.0,92.0
ASTHMA,DIABETES_TYPE2,HEART_FAILURE,0.14236908891391026,364.0
ASTHMA,DIABETES_TYPE1,ASTHMA,1.6993459490291083,49.0
ASTHMA,DIABETES_TYPE1,COPD,0.0,6.0
ASTHMA,DIABETES_TYPE1,DIABETES_TYPE2,0.0,23.0
ASTHMA,DIABETES_TYPE1,DIABETES_TYPE1,4.871294333524413,49.0
ASTHMA,DIABETES_TYPE1,HYPERTENSION,0.0,19.0
ASTHMA,DIABETES_TYPE1,CORONARY_HEART_DISEASE,0.45269217646404314,7.0
ASTHMA,DIABETES_TYPE1,MYOCARDIAL_INFARCTION,0.20548591710300737,3.0
ASTHMA,DIABETES_TYPE1,TIA,0.0,0.0
ASTHMA,DIABETES_TYPE1,STROKE,0.0,0.0
ASTHMA,DIABETES_TYPE1,CKD_STAGE1,0.0,2.0
ASTHMA,DIABETES_TYPE1,CKD_STAGE3,0.0,8.0
ASTHMA,DIABETES_TYPE1,DEPRESSION,0.0,2.0
ASTHMA,DIABETES_TYPE1,SEVERE_MENTAL_ILLNESS,0.0,0.0
ASTHMA,DIABETES_TYPE1,CANCER,0.0,1.0
ASTHMA,DIABETES_TYPE1,DEMENTIA,0.0,2.0
ASTHMA,DIABETES_TYPE1,ATRIAL_FIBRILLATION,0.0,3.0
ASTHMA,DIABETES_TYPE1,PALLIATIVE_CARE,0.0,1.0
ASTHMA,DIABETES_TYPE1,HEART_FAILURE,0.0,3.0
ASTHMA,HYPERTENSION,ASTHMA,1.9213028296960166,5790.0
ASTHMA,HYPERTENSION,COPD,0.19126308003498027,822.0
ASTHMA,HYPERTENSION,DIABETES_TYPE2,0.0,2195.0
ASTHMA,HYPERTENSION,DIABETES_TYPE1,0.0,19.0
ASTHMA,HYPERTENSION,HYPERTENSION,0.5431731184944658,5790.0
ASTHMA,HYPERTENSION,CORONARY_HEART_DISEASE,0.11365050723335945,472.0
ASTHMA,HYPERTENSION,MYOCARDIAL_INFARCTION,0.0,199.0
ASTHMA,HYPERTENSION,TIA,0.0020816143320813584,125.0
ASTHMA,HYPERTENSION,STROKE,0.0,68.0
ASTHMA,HYPERTENSION,CKD_STAGE1,0.0,189.0
ASTHMA,HYPERTENSION,CKD_STAGE3,0.0,1239.0
ASTHMA,HYPERTENSION,DEPRESSION,0.0,590.0
ASTHMA,HYPERTENSION,SEVERE_MENTAL_ILLNESS,0.0,83.0
ASTHMA,HYPERTENSION,CANCER,0.0,432.0
ASTHMA,HYPERTENSION,DEMENTIA,0.0,131.0
ASTHMA,HYPERTENSION,ATRIAL_FIBRILLATION,0.0,431.0
ASTHMA,HYPERTENSION,PALLIATIVE_CARE,0.0,90.0
ASTHMA,HYPERTENSION,HEART_FAILURE,0.0,364.0
ASTHMA,CORONARY_HEART_DISEASE,ASTHMA,2.139415658842646,902.0
ASTHMA,CORONARY_HEART_DISEASE,COPD,0.8944466522858271,208.0
ASTHMA,CORONARY_HEART_DISEASE,DIABETES_TYPE2,0.21993275290450556,437.0
ASTHMA,CORONARY_HEART_DISEASE,DIABETES_TYPE1,0.45269217646404314,7.0
ASTHMA,CORONARY_HEART_DISEASE,HYPERTENSION,0.11365050723335945,472.0
ASTHMA,CORONARY_HEART_DISEASE,CORONARY_HEART_DISEASE,2.838671786455385,902.0
ASTHMA,CORONARY_HEART_DISEASE,MYOCARDIAL_INFARCTION,2.0277761790191025,220.0
ASTHMA,CORONARY_HEART_DISEASE,TIA,0.6523508320590073,30.0
ASTHMA,CORONARY_HEART_DISEASE,STROKE,0.4994026457253566,19.0
ASTHMA,CORONARY_HEART_DISEASE,CKD_STAGE1,0.3038440376064029,38.0
ASTHMA,CORONARY_HEART_DISEASE,CKD_STAGE3,0.24874743722925793,242.0
ASTHMA,CORONARY_HEART_DISEASE,DEPRESSION,0.5546456656711533,132.0
ASTHMA,CORONARY_HEART_DISEASE,SEVERE_MENTAL_ILLNESS,0.0,17.0
ASTHMA,CORONARY_HEART_DISEASE,CANCER,0.0,84.0
ASTHMA,CORONARY_HEART_DISEASE,DEMENTIA,0.07855697759637661,30.0
ASTHMA,CORONARY_HEART_DISEASE,ATRIAL_FIBRILLATION,0.5857542632384835,115.0
ASTHMA,CORONARY_HEART_DISEASE,PALLIATIVE_CARE,0.710254591285096,34.0
ASTHMA,CORONARY_HEART_DISEASE,HEART_FAILURE,1.1565528095530182,151.0
ASTHMA,MYOCARDIAL_INFARCTION,ASTHMA,1.9486077363660002,409.0
ASTHMA,MYOCARDIAL_INFARCTION,COPD,0.7621702254326126,100.0
ASTHMA,MYOCARDIAL_INFARCTION,DIABETES_TYPE2,0.018205748784436003,196.0
ASTHMA,MYOCARDIAL_INFARCTION,DIABETES_TYPE1,0.20548591710300737,3.0
ASTHMA,MYOCARDIAL_INFARCTION,HYPERTENSION,0.0,199.0
ASTHMA,MYOCARDIAL_INFARCTION,CORONARY_HEART_DISEASE,2.0277761790191025,220.0
ASTHMA,MYOCARDIAL_INFARCTION,MYOCARDIAL_INFARCTION,3.2479549142765465,409.0
ASTHMA,MYOCARDIAL_INFARCTION,TIA,0.623833390485559,16.0
ASTHMA,MYOCARDIAL_INFARCTION,STROKE,0.8631046419524261,15.0
ASTHMA,MYOCARDIAL_INFARCTION,CKD_STAGE1,0.03893821572054614,16.0
ASTHMA,MYOCARDIAL_INFARCTION,CKD_STAGE3,0.15569177930520994,121.0
ASTHMA,MYOCARDIAL_INFARCTION,DEPRESSION,0.2037609169387285,51.0
ASTHMA,MYOCARDIAL_INFARCTION,SEVERE_MENTAL_ILLNESS,0.0,8.0
ASTHMA,MYOCARDIAL_INFARCTION,CANCER,0.0,36.0
ASTHMA,MYOCARDIAL_INFARCTION,DEMENTIA,0.0,13.0
ASTHMA,MYOCARDIAL_INFARCTION,ATRIAL_FIBRILLATION,0.5184510441516188,59.0
ASTHMA,MYOCARDIAL_INFARCTION,PALLIATIVE_CARE,0.34893492751344835,13.0
ASTHMA,MYOCARDIAL_INFARCTION,HEART_FAILURE,1.205272453810916,87.0
ASTHMA,TIA,ASTHMA,2.0029356926809996,233.0
ASTHMA,TIA,COPD,0.6658250608716413,49.0
ASTHMA,TIA,DIABETES_TYPE2,0.0,78.0
ASTHMA,TIA,DIABETES_TYPE1,0.0,0.0
ASTHMA,TIA,HYPERTENSION,0.0020816143320813584,125.0
ASTHMA,TIA,CORONARY_HEART_DISEASE,0.6523508320590073,30.0
ASTHMA,TIA,MYOCARDIAL_INFARCTION,0.623833390485559,16.0
ASTHMA,TIA,TIA,3.9192858794257353,233.0
ASTHMA,TIA,STROKE,1.6052707396935402,17.0
ASTHMA,TIA,CKD_STAGE1,0.28124923820048126,11.0
ASTHMA,TIA,CKD_STAGE3,0.0,52.0
ASTHMA,TIA,DEPRESSION,0.35467589730027943,32.0
ASTHMA,TIA,SEVERE_MENTAL_ILLNESS,0.0,4.0
ASTHMA,TIA,CANCER,0.0,19.0
ASTHMA,TIA,DEMENTIA,0.0,8.0
ASTHMA,TIA,ATRIAL_FIBRILLATION,0.45911570485803754,30.0
ASTHMA,TIA,PALLIATIVE_CARE,0.3469001900388713,7.0
ASTHMA,TIA,HEART_FAILURE,0.6144656241389294,26.0
ASTHMA,STROKE,ASTHMA,1.6678917577855399,123.0
ASTHMA,STROKE,COPD,0.2133093574196447,23.0
ASTHMA,STROKE,DIABETES_TYPE2,0.0,46.0
ASTHMA,STROKE,DIABETES_TYPE1,0.0,0.0
ASTHMA,STROKE,HYPERTENSION,0.0,68.0
ASTHMA,STROKE,CORONARY_HEART_DISEASE,0.4994026457253566,19.0
ASTHMA,STROKE,MYOCARDIAL_INFARCTION,0.8631046419524263,15.0
ASTHMA,STROKE,TIA,1.6052707396935404,17.0
ASTHMA,STROKE,STROKE,3.888049983179045,123.0
ASTHMA,STROKE,CKD_STAGE1,0.26660565448627643,8.0
ASTHMA,STROKE,CKD_STAGE3,0.0,37.0
ASTHMA,STROKE,DEPRESSION,0.0831221248049909,18.0
ASTHMA,STROKE,SEVERE_MENTAL_ILLNESS,0.0,2.0
ASTHMA,STROKE,CANCER,0.0,14.0
ASTHMA,STROKE,DEMENTIA,0.27770726181515903,8.0
ASTHMA,STROKE,ATRIAL_FIBRILLATION,0.6198249438774889,26.0
ASTHMA,STROKE,PALLIATIVE_CARE,0.09109512746442802,4.0
ASTHMA,STROKE,HEART_FAILURE,0.49339262722147653,17.0
ASTHMA,CKD_STAGE1,ASTHMA,1.8419322830326368,356.0
ASTHMA,CKD_STAGE1,COPD,0.14035284436370926,52.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE2,0.2569969827523869,241.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE1,0.0,2.0
ASTHMA,CKD_STAGE1,HYPERTENSION,0.0,189.0
ASTHMA,CKD_STAGE1,CORONARY_HEART_DISEASE,0.303844037606403,38.0
ASTHMA,CKD_STAGE1,MYOCARDIAL_INFARCTION,0.03893821572054614,16.0
ASTHMA,CKD_STAGE1,TIA,0.28124923820048126,11.0
ASTHMA,CKD_STAGE1,STROKE,0.26660565448627643,8.0
ASTHMA,CKD_STAGE1,CKD_STAGE1,3.1733883879690845,356.0
ASTHMA,CKD_STAGE1,CKD_STAGE3,0.0,79.0
ASTHMA,CKD_STAGE1,DEPRESSION,0.0,37.0
ASTHMA,CKD_STAGE1,SEVERE_MENTAL_ILLNESS,0.0,8.0
ASTHMA,CKD_STAGE1,CANCER,0.0,27.0
ASTHMA,CKD_STAGE1,DEMENTIA,0.0,9.0
ASTHMA,CKD_STAGE1,ATRIAL_FIBRILLATION,0.0,30.0
ASTHMA,CKD_STAGE1,PALLIATIVE_CARE,0.0,6.0
ASTHMA,CKD_STAGE1,HEART_FAILURE,0.2054607700120736,31.0
ASTHMA,CKD_STAGE3,ASTHMA,1.8603067628434964,2440.0
ASTHMA,CKD_STAGE3,COPD,0.2462402239336922,389.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE2,0.0,1021.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE1,0.0,8.0
ASTHMA,CKD_STAGE3,HYPERTENSION,0.0,1239.0
ASTHMA,CKD_STAGE3,CORONARY_HEART_DISEASE,0.24874743722925793,242.0
ASTHMA,CKD_STAGE3,MYOCARDIAL_INFARCTION,0.15569177930521014,121.0
ASTHMA,CKD_STAGE3,TIA,0.0,52.0
ASTHMA,CKD_STAGE3,STROKE,0.0,37.0
ASTHMA,CKD_STAGE3,CKD_STAGE1,0.0,79.0
ASTHMA,CKD_STAGE3,CKD_STAGE3,1.2853152565625359,2440.0
ASTHMA,CKD_STAGE3,DEPRESSION,0.0,246.0
ASTHMA,CKD_STAGE3,SEVERE_MENTAL_ILLNESS,0.0,38.0
ASTHMA,CKD_STAGE3,CANCER,0.0,209.0
ASTHMA,CKD_STAGE3,DEMENTIA,0.0,65.0
ASTHMA,CKD_STAGE3,ATRIAL_FIBRILLATION,0.02615996433021564,235.0
ASTHMA,CKD_STAGE3,PALLIATIVE_CARE,0.08403394394410219,65.0
ASTHMA,CKD_STAGE3,HEART_FAILURE,0.5175145370489275,285.0
ASTHMA,DEPRESSION,ASTHMA,2.220380069206737,1405.0
ASTHMA,DEPRESSION,COPD,0.8984773911019148,300.0
ASTHMA,DEPRESSION,DIABETES_TYPE2,0.0,469.0
ASTHMA,DEPRESSION,DIABETES_TYPE1,0.0,2.0
ASTHMA,DEPRESSION,HYPERTENSION,0.0,590.0
ASTHMA,DEPRESSION,CORONARY_HEART_DISEASE,0.5546456656711533,132.0
ASTHMA,DEPRESSION,MYOCARDIAL_INFARCTION,0.2037609169387285,51.0
ASTHMA,DEPRESSION,TIA,0.3546758973002796,32.0
ASTHMA,DEPRESSION,STROKE,0.0831221248049909,18.0
ASTHMA,DEPRESSION,CKD_STAGE1,0.0,37.0
ASTHMA,DEPRESSION,CKD_STAGE3,0.0,246.0
ASTHMA,DEPRESSION,DEPRESSION,2.5574226037257004,1405.0
ASTHMA,DEPRESSION,SEVERE_MENTAL_ILLNESS,0.8312838459835651,63.0
ASTHMA,DEPRESSION,CANCER,0.0,97.0
ASTHMA,DEPRESSION,DEMENTIA,0.3041299082189952,54.0
ASTHMA,DEPRESSION,ATRIAL_FIBRILLATION,0.1325688744854576,105.0
ASTHMA,DEPRESSION,PALLIATIVE_CARE,0.45926674062226625,38.0
ASTHMA,DEPRESSION,HEART_FAILURE,0.35177039984351066,97.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ASTHMA,1.8233772079793045,238.0
ASTHMA,SEVERE_MENTAL_ILLNESS,COPD,0.4444150944970232,48.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE2,0.0,78.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE1,0.0,0.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HYPERTENSION,0.0,83.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CORONARY_HEART_DISEASE,0.0,17.0
ASTHMA,SEVERE_MENTAL_ILLNESS,MYOCARDIAL_INFARCTION,0.0,8.0
ASTHMA,SEVERE_MENTAL_ILLNESS,TIA,0.0,4.0
ASTHMA,SEVERE_MENTAL_ILLNESS,STROKE,0.0,2.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE1,0.0,8.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE3,0.0,38.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEPRESSION,0.8312838459835652,63.0
ASTHMA,SEVERE_MENTAL_ILLNESS,SEVERE_MENTAL_ILLNESS,3.5389374770744815,238.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CANCER,0.0,13.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEMENTIA,0.3327221641501428,14.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ATRIAL_FIBRILLATION,0.0,10.0
ASTHMA,SEVERE_MENTAL_ILLNESS,PALLIATIVE_CARE,0.5027842745404374,10.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HEART_FAILURE,0.0,12.0
ASTHMA,CANCER,ASTHMA,1.7083687419883073,1041.0
ASTHMA,CANCER,COPD,0.32487337420656237,209.0
ASTHMA,CANCER,DIABETES_TYPE2,0.0,314.0
ASTHMA,CANCER,DIABETES_TYPE1,0.0,1.0
ASTHMA,CANCER,HYPERTENSION,0.0,432.0
ASTHMA,CANCER,CORONARY_HEART_DISEASE,0.0,84.0
ASTHMA,CANCER,MYOCARDIAL_INFARCTION,0.0,36.0
ASTHMA,CANCER,TIA,0.0,19.0
ASTHMA,CANCER,STROKE,0.0,14.0
ASTHMA,CANCER,CKD_STAGE1,0.0,27.0
ASTHMA,CANCER,CKD_STAGE3,0.0,209.0
ASTHMA,CANCER,DEPRESSION,0.0,97.0
ASTHMA,CANCER,SEVERE_MENTAL_ILLNESS,0.0,13.0
ASTHMA,CANCER,CANCER,1.8332554679524382,1041.0
ASTHMA,CANCER,DEMENTIA,0.0,19.0
ASTHMA,CANCER,ATRIAL_FIBRILLATION,0.0,85.0
ASTHMA,CANCER,PALLIATIVE_CARE,0.6348764313601647,56.0
ASTHMA,CANCER,HEART_FAILURE,0.0,78.0
ASTHMA,DEMENTIA,ASTHMA,1.6852134522926343,301.0
ASTHMA,DEMENTIA,COPD,0.260653738218582,58.0
ASTHMA,DEMENTIA,DIABETES_TYPE2,0.0,122.0
ASTHMA,DEMENTIA,DIABETES_TYPE1,0.0,2.0
ASTHMA,DEMENTIA,HYPERTENSION,0.0,131.0
ASTHMA,DEMENTIA,CORONARY_HEART_DISEASE,0.07855697759637661,30.0
ASTHMA,DEMENTIA,MYOCARDIAL_INFARCTION,0.0,13.0
ASTHMA,DEMENTIA,TIA,0.0,8.0
ASTHMA,DEMENTIA,STROKE,0.27770726181515887,8.0
ASTHMA,DEMENTIA,CKD_STAGE1,0.0,9.0
ASTHMA,DEMENTIA,CKD_STAGE3,0.0,65.0
ASTHMA,DEMENTIA,DEPRESSION,0.3041299082189952,54.0
ASTHMA,DEMENTIA,SEVERE_MENTAL_ILLNESS,0.3327221641501428,14.0
ASTHMA,DEMENTIA,CANCER,0.0,19.0
ASTHMA,DEMENTIA,DEMENTIA,3.0277711712878452,301.0
ASTHMA,DEMENTIA,ATRIAL_FIBRILLATION,0.0,19.0
ASTHMA,DEMENTIA,PALLIATIVE_CARE,1.3535560139461011,34.0
ASTHMA,DEMENTIA,HEART_FAILURE,0.11477974646241733,28.0
ASTHMA,ATRIAL_FIBRILLATION,ASTHMA,1.9572058756854789,912.0
ASTHMA,ATRIAL_FIBRILLATION,COPD,0.7389517303218802,216.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE2,0.0,304.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE1,0.0,3.0
ASTHMA,ATRIAL_FIBRILLATION,HYPERTENSION,0.0,431.0
ASTHMA,ATRIAL_FIBRILLATION,CORONARY_HEART_DISEASE,0.5857542632384836,115.0
ASTHMA,ATRIAL_FIBRILLATION,MYOCARDIAL_INFARCTION,0.5184510441516188,59.0
ASTHMA,ATRIAL_FIBRILLATION,TIA,0.4591157048580378,30.0
ASTHMA,ATRIAL_FIBRILLATION,STROKE,0.6198249438774889,26.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE1,0.0,30.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE3,0.02615996433021564,235.0
ASTHMA,ATRIAL_FIBRILLATION,DEPRESSION,0.1325688744854578,105.0
ASTHMA,ATRIAL_FIBRILLATION,SEVERE_MENTAL_ILLNESS,0.0,10.0
ASTHMA,ATRIAL_FIBRILLATION,CANCER,0.0,85.0
ASTHMA,ATRIAL_FIBRILLATION,DEMENTIA,0.0,19.0
ASTHMA,ATRIAL_FIBRILLATION,ATRIAL_FIBRILLATION,2.463226786557459,912.0
ASTHMA,ATRIAL_FIBRILLATION,PALLIATIVE_CARE,0.4871665030299575,33.0
ASTHMA,ATRIAL_FIBRILLATION,HEART_FAILURE,1.4056232296394726,235.0
ASTHMA,PALLIATIVE_CARE,ASTHMA,1.8645352370481285,217.0
ASTHMA,PALLIATIVE_CARE,COPD,1.0761931605614248,79.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE2,0.0,92.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE1,0.0,1.0
ASTHMA,PALLIATIVE_CARE,HYPERTENSION,0.0,90.0
ASTHMA,PALLIATIVE_CARE,CORONARY_HEART_DISEASE,0.710254591285096,34.0
ASTHMA,PALLIATIVE_CARE,MYOCARDIAL_INFARCTION,0.34893492751344835,13.0
ASTHMA,PALLIATIVE_CARE,TIA,0.3469001900388716,7.0
ASTHMA,PALLIATIVE_CARE,STROKE,0.09109512746442823,4.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE1,0.0,6.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE3,0.08403394394410219,65.0
ASTHMA,PALLIATIVE_CARE,DEPRESSION,0.45926674062226636,38.0
ASTHMA,PALLIATIVE_CARE,SEVERE_MENTAL_ILLNESS,0.5027842745404374,10.0
ASTHMA,PALLIATIVE_CARE,CANCER,0.6348764313601647,56.0
ASTHMA,PALLIATIVE_CARE,DEMENTIA,1.3535560139461014,34.0
ASTHMA,PALLIATIVE_CARE,ATRIAL_FIBRILLATION,0.4871665030299576,33.0
ASTHMA,PALLIATIVE_CARE,PALLIATIVE_CARE,3.713626366627685,217.0
ASTHMA,PALLIATIVE_CARE,HEART_FAILURE,1.117750937026357,46.0
ASTHMA,HEART_FAILURE,ASTHMA,2.087705162706639,771.0
ASTHMA,HEART_FAILURE,COPD,0.9402388801597978,196.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE2,0.14236908891391026,364.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE1,0.0,3.0
ASTHMA,HEART_FAILURE,HYPERTENSION,0.0,364.0
ASTHMA,HEART_FAILURE,CORONARY_HEART_DISEASE,1.1565528095530182,151.0
ASTHMA,HEART_FAILURE,MYOCARDIAL_INFARCTION,1.205272453810916,87.0
ASTHMA,HEART_FAILURE,TIA,0.6144656241389295,26.0
ASTHMA,HEART_FAILURE,STROKE,0.49339262722147653,17.0
ASTHMA,HEART_FAILURE,CKD_STAGE1,0.20546077001207377,31.0
ASTHMA,HEART_FAILURE,CKD_STAGE3,0.5175145370489275,285.0
ASTHMA,HEART_FAILURE,DEPRESSION,0.35177039984351066,97.0
ASTHMA,HEART_FAILURE,SEVERE_MENTAL_ILLNESS,0.0,12.0
ASTHMA,HEART_FAILURE,CANCER,0.0,78.0
ASTHMA,HEART_FAILURE,DEMENTIA,0.11477974646241752,28.0
ASTHMA,HEART_FAILURE,ATRIAL_FIBRILLATION,1.4056232296394726,235.0
ASTHMA,HEART_FAILURE,PALLIATIVE_CARE,1.1177509370263568,46.0
ASTHMA,HEART_FAILURE,HEART_FAILURE,2.8921769074046755,771.0
COPD,ASTHMA,ASTHMA,2.568753592174985,2233.0
COPD,ASTHMA,COPD,2.7908609891160054,2233.0
COPD,ASTHMA,DIABETES_TYPE2,0.15660456502976827,661.0
COPD,ASTHMA,DIABETES_TYPE1,0.0,6.0
COPD,ASTHMA,HYPERTENSION,0.19126308003498046,822.0
COPD,ASTHMA,CORONARY_HEART_DISEASE,0.8944466522858271,208.0
COPD,ASTHMA,MYOCARDIAL_INFARCTION,0.7621702254326126,100.0
COPD,ASTHMA,TIA,0.6658250608716414,49.0
COPD,ASTHMA,STROKE,0.21330935741964435,23.0
COPD,ASTHMA,CKD_STAGE1,0.14035284436370926,52.0
COPD,ASTHMA,CKD_STAGE3,0.2462402239336922,389.0
COPD,ASTHMA,DEPRESSION,0.8984773911019148,300.0
COPD,ASTHMA,SEVERE_MENTAL_ILLNESS,0.4444150944970232,48.0
COPD,ASTHMA,CANCER,0.32487337420656237,209.0
COPD,ASTHMA,DEMENTIA,0.260653738218582,58.0
COPD,ASTHMA,ATRIAL_FIBRILLATION,0.7389517303218802,216.0
COPD,ASTHMA,PALLIATIVE_CARE,1.0761931605614246,79.0
COPD,ASTHMA,HEART_FAILURE,0.9402388801597978,196.0
COPD,COPD,ASTHMA,2.7908609891160054,2233.0
COPD,COPD,COPD,4.724087855674029,12360.0
COPD,COPD,DIABETES_TYPE2,1.9260491234991346,3106.0
COPD,COPD,DIABETES_TYPE1,1.8893259011567514,38.0
COPD,COPD,HYPERTENSION,2.03802056395662,4173.0
COPD,COPD,CORONARY_HEART_DISEASE,2.689766688203478,1003.0
COPD,COPD,MYOCARDIAL_INFARCTION,2.559123935179782,483.0
COPD,COPD,TIA,2.4725753883171326,239.0
COPD,COPD,STROKE,2.269735202286327,144.0
COPD,COPD,CKD_STAGE1,2.0059276457089164,269.0
COPD,COPD,CKD_STAGE3,2.169584043311099,2132.0
COPD,COPD,DEPRESSION,2.5991543838743096,1316.0
COPD,COPD,SEVERE_MENTAL_ILLNESS,2.3521492326684736,259.0
COPD,COPD,CANCER,2.3616028287245294,1283.0
COPD,COPD,DEMENTIA,2.112677343162385,296.0
COPD,COPD,ATRIAL_FIBRILLATION,2.588846117004553,1100.0
COPD,COPD,PALLIATIVE_CARE,3.004198498163913,435.0
COPD,COPD,HEART_FAILURE,2.820574275972473,1029.0
COPD,DIABETES_TYPE2,ASTHMA,0.15660456502976827,661.0
COPD,DIABETES_TYPE2,COPD,1.9260491234991348,3106.0
COPD,DIABETES_TYPE2,DIABETES_TYPE2,0.5091400468728934,3106.0
COPD,DIABETES_TYPE2,DIABETES_TYPE1,0.0,18.0
COPD,DIABETES_TYPE2,HYPERTENSION,0.0,1275.0
COPD,DIABETES_TYPE2,CORONARY_HEART_DISEASE,0.31535030285507537,385.0
COPD,DIABETES_TYPE2,MYOCARDIAL_INFARCTION,0.10386205489643881,171.0
COPD,DIABETES_TYPE2,TIA,0.0,66.0
