condition1,condition2,condition3,ppmi,count
ASTHMA,STROKE,DIABETES_TYPE1,0.0,3.0
ASTHMA,STROKE,HYPERTENSION,0.0,86.0
ASTHMA,STROKE,CORONARY_HEART_DISEASE,0.2872721869087391,20.0
ASTHMA,STROKE,MYOCARDIAL_INFARCTION,0.4205940585035792,15.0
ASTHMA,STROKE,TIA,1.9758779212017878,29.0
ASTHMA,STROKE,STROKE,4.069370328228613,186.0
ASTHMA,STROKE,CKD_STAGE1,0.0,6.0
ASTHMA,STROKE,CKD_STAGE3,0.0,37.0
ASTHMA,STROKE,DEPRESSION,0.0,39.0
ASTHMA,STROKE,SEVERE_MENTAL_ILLNESS,0.0,3.0
ASTHMA,STROKE,CANCER,0.0,15.0
ASTHMA,STROKE,DEMENTIA,0.28266186348275524,4.0
ASTHMA,STROKE,ATRIAL_FIBRILLATION,0.7574191190490512,26.0
ASTHMA,STROKE,PALLIATIVE_CARE,0.0,1.0
ASTHMA,STROKE,HEART_FAILURE,0.6906359651738136,21.0
ASTHMA,CKD_STAGE1,ASTHMA,0.7255535932515719,698.0
ASTHMA,CKD_STAGE1,COPD,0.06366223972460942,71.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE2,0.0,459.0
ASTHMA,CKD_STAGE1,DIABETES_TYPE1,0.0,12.0
ASTHMA,CKD_STAGE1,HYPERTENSION,0.0,345.0
ASTHMA,CKD_STAGE1,CORONARY_HEART_DISEASE,0.0,48.0
ASTHMA,CKD_STAGE1,MYOCARDIAL_INFARCTION,0.0,16.0
ASTHMA,CKD_STAGE1,TIA,0.12684858747236358,15.0
ASTHMA,CKD_STAGE1,STROKE,0.0,6.0
ASTHMA,CKD_STAGE1,CKD_STAGE1,3.012269559323166,698.0
ASTHMA,CKD_STAGE1,CKD_STAGE3,0.0,123.0
ASTHMA,CKD_STAGE1,DEPRESSION,0.0,115.0
ASTHMA,CKD_STAGE1,SEVERE_MENTAL_ILLNESS,0.0,19.0
ASTHMA,CKD_STAGE1,CANCER,0.0,40.0
ASTHMA,CKD_STAGE1,DEMENTIA,0.0,7.0
ASTHMA,CKD_STAGE1,ATRIAL_FIBRILLATION,0.0,28.0
ASTHMA,CKD_STAGE1,PALLIATIVE_CARE,0.0,3.0
ASTHMA,CKD_STAGE1,HEART_FAILURE,0.0,32.0
ASTHMA,CKD_STAGE3,ASTHMA,0.8441228703992858,3163.0
ASTHMA,CKD_STAGE3,COPD,0.3746411979077864,390.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE2,0.0,1139.0
ASTHMA,CKD_STAGE3,DIABETES_TYPE1,0.0,29.0
ASTHMA,CKD_STAGE3,HYPERTENSION,0.0,1470.0
ASTHMA,CKD_STAGE3,CORONARY_HEART_DISEASE,0.20642802984633807,244.0
ASTHMA,CKD_STAGE3,MYOCARDIAL_INFARCTION,0.035539375318263074,135.0
ASTHMA,CKD_STAGE3,TIA,0.0,50.0
ASTHMA,CKD_STAGE3,STROKE,0.0,37.0
ASTHMA,CKD_STAGE3,CKD_STAGE1,0.0,123.0
ASTHMA,CKD_STAGE3,CKD_STAGE3,1.7383520708501292,3163.0
ASTHMA,CKD_STAGE3,DEPRESSION,0.0,434.0
ASTHMA,CKD_STAGE3,SEVERE_MENTAL_ILLNESS,0.0,75.0
ASTHMA,CKD_STAGE3,CANCER,0.0,238.0
ASTHMA,CKD_STAGE3,DEMENTIA,0.0,35.0
ASTHMA,CKD_STAGE3,ATRIAL_FIBRILLATION,0.07609900248778718,174.0
ASTHMA,CKD_STAGE3,PALLIATIVE_CARE,0.20620942391669253,43.0
ASTHMA,CKD_STAGE3,HEART_FAILURE,0.7021893479211888,281.0
ASTHMA,DEPRESSION,ASTHMA,0.9675650953574771,12248.0
ASTHMA,DEPRESSION,COPD,0.0,731.0
ASTHMA,DEPRESSION,DIABETES_TYPE2,0.0,1469.0
ASTHMA,DEPRESSION,DIABETES_TYPE1,0.0,80.0
ASTHMA,DEPRESSION,HYPERTENSION,0.0,1859.0
ASTHMA,DEPRESSION,CORONARY_HEART_DISEASE,0.0,269.0
ASTHMA,DEPRESSION,MYOCARDIAL_INFARCTION,0.0,119.0
ASTHMA,DEPRESSION,TIA,0.0,57.0
ASTHMA,DEPRESSION,STROKE,0.0,39.0
ASTHMA,DEPRESSION,CKD_STAGE1,0.0,115.0
ASTHMA,DEPRESSION,CKD_STAGE3,0.0,434.0
ASTHMA,DEPRESSION,DEPRESSION,0.6313948443780353,12248.0
ASTHMA,DEPRESSION,SEVERE_MENTAL_ILLNESS,0.0,520.0
ASTHMA,DEPRESSION,CANCER,0.0,256.0
ASTHMA,DEPRESSION,DEMENTIA,0.0,44.0
ASTHMA,DEPRESSION,ATRIAL_FIBRILLATION,0.0,144.0
ASTHMA,DEPRESSION,PALLIATIVE_CARE,0.0,37.0
ASTHMA,DEPRESSION,HEART_FAILURE,0.0,144.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ASTHMA,0.8154467932456547,1658.0
ASTHMA,SEVERE_MENTAL_ILLNESS,COPD,0.022939603600325407,148.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE2,0.0,331.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE1,0.0,9.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HYPERTENSION,0.0,282.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CORONARY_HEART_DISEASE,0.0,38.0
ASTHMA,SEVERE_MENTAL_ILLNESS,MYOCARDIAL_INFARCTION,0.0,20.0
ASTHMA,SEVERE_MENTAL_ILLNESS,TIA,0.0,8.0
ASTHMA,SEVERE_MENTAL_ILLNESS,STROKE,0.0,3.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE1,0.0,19.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CKD_STAGE3,0.0,75.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEPRESSION,0.0,520.0
ASTHMA,SEVERE_MENTAL_ILLNESS,SEVERE_MENTAL_ILLNESS,2.326908650894029,1658.0
ASTHMA,SEVERE_MENTAL_ILLNESS,CANCER,0.0,39.0
ASTHMA,SEVERE_MENTAL_ILLNESS,DEMENTIA,0.0,13.0
ASTHMA,SEVERE_MENTAL_ILLNESS,ATRIAL_FIBRILLATION,0.0,19.0
ASTHMA,SEVERE_MENTAL_ILLNESS,PALLIATIVE_CARE,0.0,11.0
ASTHMA,SEVERE_MENTAL_ILLNESS,HEART_FAILURE,0.0,25.0
ASTHMA,CANCER,ASTHMA,0.6448182688504477,1787.0
ASTHMA,CANCER,COPD,0.2182518829473743,230.0
ASTHMA,CANCER,DIABETES_TYPE2,0.0,412.0
ASTHMA,CANCER,DIABETES_TYPE1,0.0,8.0
ASTHMA,CANCER,HYPERTENSION,0.0,530.0
ASTHMA,CANCER,CORONARY_HEART_DISEASE,0.0,84.0
ASTHMA,CANCER,MYOCARDIAL_INFARCTION,0.0,34.0
ASTHMA,CANCER,TIA,0.0,20.0
ASTHMA,CANCER,STROKE,0.0,15.0
ASTHMA,CANCER,CKD_STAGE1,0.0,40.0
ASTHMA,CANCER,CKD_STAGE3,0.0,238.0
ASTHMA,CANCER,DEPRESSION,0.0,256.0
ASTHMA,CANCER,SEVERE_MENTAL_ILLNESS,0.0,39.0
ASTHMA,CANCER,CANCER,1.91072550562754,1787.0
ASTHMA,CANCER,DEMENTIA,0.0,13.0
ASTHMA,CANCER,ATRIAL_FIBRILLATION,0.0,79.0
ASTHMA,CANCER,PALLIATIVE_CARE,1.0361941622033157,68.0
ASTHMA,CANCER,HEART_FAILURE,0.0,71.0
ASTHMA,DEMENTIA,ASTHMA,0.5846468776775764,175.0
ASTHMA,DEMENTIA,COPD,0.5698684630067877,34.0
ASTHMA,DEMENTIA,DIABETES_TYPE2,0.0,82.0
ASTHMA,DEMENTIA,DIABETES_TYPE1,0.0,3.0
ASTHMA,DEMENTIA,HYPERTENSION,0.0,79.0
ASTHMA,DEMENTIA,CORONARY_HEART_DISEASE,0.2887124765138016,19.0
ASTHMA,DEMENTIA,MYOCARDIAL_INFARCTION,0.1631735998210393,11.0
ASTHMA,DEMENTIA,TIA,0.45308051934473054,6.0
ASTHMA,DEMENTIA,STROKE,0.28266186348275524,4.0
ASTHMA,DEMENTIA,CKD_STAGE1,0.0,7.0
ASTHMA,DEMENTIA,CKD_STAGE3,0.0,35.0
ASTHMA,DEMENTIA,DEPRESSION,0.0,44.0
ASTHMA,DEMENTIA,SEVERE_MENTAL_ILLNESS,0.0,13.0
ASTHMA,DEMENTIA,CANCER,0.0,13.0
ASTHMA,DEMENTIA,DEMENTIA,4.11387532782117,175.0
ASTHMA,DEMENTIA,ATRIAL_FIBRILLATION,0.0,8.0
ASTHMA,DEMENTIA,PALLIATIVE_CARE,1.7880592876906924,15.0
ASTHMA,DEMENTIA,HEART_FAILURE,0.47143631479290055,16.0
ASTHMA,ATRIAL_FIBRILLATION,ASTHMA,0.9184971048166011,988.0
ASTHMA,ATRIAL_FIBRILLATION,COPD,1.0077541196805886,213.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE2,0.0,307.0
ASTHMA,ATRIAL_FIBRILLATION,DIABETES_TYPE1,0.0,4.0
ASTHMA,ATRIAL_FIBRILLATION,HYPERTENSION,0.0,422.0
ASTHMA,ATRIAL_FIBRILLATION,CORONARY_HEART_DISEASE,0.6106663938784663,106.0
ASTHMA,ATRIAL_FIBRILLATION,MYOCARDIAL_INFARCTION,0.3385239906945875,53.0
ASTHMA,ATRIAL_FIBRILLATION,TIA,0.5223740608396326,26.0
ASTHMA,ATRIAL_FIBRILLATION,STROKE,0.7574191190490512,26.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE1,0.0,28.0
ASTHMA,ATRIAL_FIBRILLATION,CKD_STAGE3,0.07609900248778718,174.0
ASTHMA,ATRIAL_FIBRILLATION,DEPRESSION,0.0,144.0
ASTHMA,ATRIAL_FIBRILLATION,SEVERE_MENTAL_ILLNESS,0.0,19.0
ASTHMA,ATRIAL_FIBRILLATION,CANCER,0.0,79.0
ASTHMA,ATRIAL_FIBRILLATION,DEMENTIA,0.0,8.0
ASTHMA,ATRIAL_FIBRILLATION,ATRIAL_FIBRILLATION,3.0506933160670746,988.0
ASTHMA,ATRIAL_FIBRILLATION,PALLIATIVE_CARE,0.5733471834077147,18.0
ASTHMA,ATRIAL_FIBRILLATION,HEART_FAILURE,1.690873473504849,219.0
ASTHMA,PALLIATIVE_CARE,ASTHMA,0.7818886313486976,187.0
ASTHMA,PALLIATIVE_CARE,COPD,1.251963687629222,59.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE2,0.0,69.0
ASTHMA,PALLIATIVE_CARE,DIABETES_TYPE1,0.0,3.0
ASTHMA,PALLIATIVE_CARE,HYPERTENSION,0.0,65.0
ASTHMA,PALLIATIVE_CARE,CORONARY_HEART_DISEASE,0.5662343787811531,22.0
ASTHMA,PALLIATIVE_CARE,MYOCARDIAL_INFARCTION,0.29409211920196926,11.0
ASTHMA,PALLIATIVE_CARE,TIA,0.1785366981040876,4.0
ASTHMA,PALLIATIVE_CARE,STROKE,0.0,1.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE1,0.0,3.0
ASTHMA,PALLIATIVE_CARE,CKD_STAGE3,0.20620942391669253,43.0
ASTHMA,PALLIATIVE_CARE,DEPRESSION,0.0,37.0
ASTHMA,PALLIATIVE_CARE,SEVERE_MENTAL_ILLNESS,0.0,11.0
ASTHMA,PALLIATIVE_CARE,CANCER,1.0361941622033157,68.0
ASTHMA,PALLIATIVE_CARE,DEMENTIA,1.7880592876906924,15.0
ASTHMA,PALLIATIVE_CARE,ATRIAL_FIBRILLATION,0.5733471834077146,18.0
ASTHMA,PALLIATIVE_CARE,PALLIATIVE_CARE,4.442031638240579,187.0
ASTHMA,PALLIATIVE_CARE,HEART_FAILURE,1.4933261460791571,39.0
ASTHMA,HEART_FAILURE,ASTHMA,1.0015590752389034,927.0
ASTHMA,HEART_FAILURE,COPD,1.091570360524937,200.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE2,0.0,387.0
ASTHMA,HEART_FAILURE,DIABETES_TYPE1,0.0,12.0
ASTHMA,HEART_FAILURE,HYPERTENSION,0.0,407.0
ASTHMA,HEART_FAILURE,CORONARY_HEART_DISEASE,1.1629223550320547,159.0
ASTHMA,HEART_FAILURE,MYOCARDIAL_INFARCTION,1.2599546783907807,115.0
ASTHMA,HEART_FAILURE,TIA,0.5021109473973395,22.0
ASTHMA,HEART_FAILURE,STROKE,0.6906359651738136,21.0
ASTHMA,HEART_FAILURE,CKD_STAGE1,0.0,32.0
ASTHMA,HEART_FAILURE,CKD_STAGE3,0.7021893479211888,281.0
ASTHMA,HEART_FAILURE,DEPRESSION,0.0,144.0
ASTHMA,HEART_FAILURE,SEVERE_MENTAL_ILLNESS,0.0,25.0
ASTHMA,HEART_FAILURE,CANCER,0.0,71.0
ASTHMA,HEART_FAILURE,DEMENTIA,0.47143631479290055,16.0
ASTHMA,HEART_FAILURE,ATRIAL_FIBRILLATION,1.690873473504849,219.0
ASTHMA,HEART_FAILURE,PALLIATIVE_CARE,1.4933261460791571,39.0
ASTHMA,HEART_FAILURE,HEART_FAILURE,3.28054609440677,927.0
COPD,ASTHMA,ASTHMA,1.7467053648575654,3761.0
COPD,ASTHMA,COPD,3.370352931217864,3761.0
COPD,ASTHMA,DIABETES_TYPE2,0.0,918.0
COPD,ASTHMA,DIABETES_TYPE1,0.0,15.0
COPD,ASTHMA,HYPERTENSION,0.027533338434809908,1105.0
COPD,ASTHMA,CORONARY_HEART_DISEASE,0.9317396027121305,243.0
COPD,ASTHMA,MYOCARDIAL_INFARCTION,0.6303674961459964,118.0
COPD,ASTHMA,TIA,0.6677516474751809,50.0
COPD,ASTHMA,STROKE,0.20965073082577376,25.0
COPD,ASTHMA,CKD_STAGE1,0.06366223972460942,71.0
COPD,ASTHMA,CKD_STAGE3,0.37464119790778627,390.0
COPD,ASTHMA,DEPRESSION,0.0,731.0
COPD,ASTHMA,SEVERE_MENTAL_ILLNESS,0.022939603600325188,148.0
COPD,ASTHMA,CANCER,0.21825188294737413,230.0
COPD,ASTHMA,DEMENTIA,0.5698684630067876,34.0
COPD,ASTHMA,ATRIAL_FIBRILLATION,1.0077541196805886,213.0
COPD,ASTHMA,PALLIATIVE_CARE,1.251963687629222,59.0
COPD,ASTHMA,HEART_FAILURE,1.091570360524937,200.0
COPD,COPD,ASTHMA,3.3703529312178646,3761.0
COPD,COPD,COPD,6.517648220010715,17259.0
COPD,COPD,DIABETES_TYPE2,3.014381673273668,3748.0
COPD,COPD,DIABETES_TYPE1,2.0966490259167467,67.0
COPD,COPD,HYPERTENSION,3.1348401775628756,4872.0
COPD,COPD,CORONARY_HEART_DISEASE,4.089638463323177,1127.0
COPD,COPD,MYOCARDIAL_INFARCTION,3.832466495832547,572.0
COPD,COPD,TIA,3.855832198857821,239.0
COPD,COPD,STROKE,3.591145987719316,145.0
COPD,COPD,CKD_STAGE1,3.1740199598729975,314.0
COPD,COPD,CKD_STAGE3,3.5620849016647345,1863.0
COPD,COPD,DEPRESSION,2.7075529354435943,2713.0
COPD,COPD,SEVERE_MENTAL_ILLNESS,3.0311897009452275,591.0
COPD,COPD,CANCER,3.5770110120653698,1304.0
COPD,COPD,DEMENTIA,3.785139036444346,167.0
COPD,COPD,ATRIAL_FIBRILLATION,4.134955061670541,958.0
COPD,COPD,PALLIATIVE_CARE,4.632873358591668,342.0
COPD,COPD,HEART_FAILURE,4.308523834013373,984.0
COPD,DIABETES_TYPE2,ASTHMA,0.0,918.0
COPD,DIABETES_TYPE2,COPD,3.014381673273668,3748.0
COPD,DIABETES_TYPE2,DIABETES_TYPE2,1.0382251923246164,3748.0
COPD,DIABETES_TYPE2,DIABETES_TYPE1,0.0,29.0
COPD,DIABETES_TYPE2,HYPERTENSION,0.0,1498.0
COPD,DIABETES_TYPE2,CORONARY_HEART_DISEASE,1.1661025657600188,437.0
COPD,DIABETES_TYPE2,MYOCARDIAL_INFARCTION,0.8590322037202558,211.0
COPD,DIABETES_TYPE2,TIA,0.6373265735240056,69.0
COPD,DIABETES_TYPE2,STROKE,0.3759356092260357,42.0
COPD,DIABETES_TYPE2,CKD_STAGE1,0.8329683531759478,218.0
COPD,DIABETES_TYPE2,CKD_STAGE3,0.591226883528116,689.0
COPD,DIABETES_TYPE2,DEPRESSION,0.0,581.0
COPD,DIABETES_TYPE2,SEVERE_MENTAL_ILLNESS,0.0,166.0
COPD,DIABETES_TYPE2,CANCER,0.003612878120796677,264.0
